period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,city,state,state_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,parent_metro_region_metro_code,last_updated,period_begin_in_years,period_end_in_years,period_begin_in_months,period_end_in_months
2023-03-01,2023-03-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,327859.71213252493,352622.582384629,288.643863742192,309.899169836317,46506.5956756835,122535.632742687,2.57154254362838,39.1765867763694,0.986121588417606,0.2537573056766599,,2024-11-12 00:00:00,2023,2023,Mar,Mar
2023-07-01,2023-07-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,411122.692312432,420376.496420615,226.36953603813,232.146627645796,421671.614909797,891305.705952841,2.23824446121782,36.9254251272549,0.996196881381168,0.331145670001658,,2024-11-12 00:00:00,2023,2023,Jul,Jul
2017-07-01,2017-07-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,242952.358149854,250430.718906825,151.506085183181,153.353739772891,47909.3687973749,117369.653450839,2.4584440324087,36.709484808526,0.9865409960378068,0.257423580092948,,2024-11-12 00:00:00,2017,2017,Jul,Jul
2022-09-01,2022-09-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,326463.759240764,343227.924993686,291.216828670964,304.329963131109,51714.2776208083,125609.114202406,2.43524386165774,36.4426800405122,0.991265008945402,0.290398849227755,,2024-11-12 00:00:00,2022,2022,Sep,Sep
2015-01-01,2015-01-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,198079.233308141,206247.495280517,167.953685870072,175.674886774506,53315.1723141139,210807.89126839096,3.99701337939888,56.6169675305053,0.97155329370439,0.169237730249022,,2024-11-12 00:00:00,2015,2015,Jan,Jan
2013-04-01,2013-04-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,184306.179792431,189017.256660198,117.190326290347,122.253779875063,35819.3428258834,132556.118165435,3.70273182046682,53.6728529988954,0.97972583737366,0.245554652696514,,2024-11-12 00:00:00,2013,2013,Apr,Apr
2020-11-01,2020-11-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,338694.538478611,346081.060669172,180.624353430627,188.476597857313,652266.044137412,1010251.12211255,1.55895278987651,26.6637587642468,0.99947481779098,0.3900382296618439,,2024-11-12 00:00:00,2020,2020,Nov,Nov
2015-03-01,2015-03-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,229156.97506677,240742.833749317,123.140240523546,128.935429533363,471797.795643107,1904223.76937989,4.19633299770018,60.316187074753,0.974388267359534,0.20224476899186,,2024-11-12 00:00:00,2015,2015,Mar,Mar
2012-05-01,2012-05-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,185534.54337487696,198485.009084176,96.4631492466401,102.507822132411,308115.609225426,1658955.10765613,5.441110648725609,81.03752576374468,0.964472167902337,0.186731001100913,,2024-11-12 00:00:00,2012,2012,May,May
2015-11-01,2015-11-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,237273.080036624,251807.010587396,128.369711230683,133.781252962626,449300.598868591,1801732.2121992,4.19703635707586,54.6045318170744,0.977399699340258,0.214280385389338,,2024-11-12 00:00:00,2015,2015,Nov,Nov
2021-11-01,2021-11-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,341122.082802744,344747.099309016,213.037965787284,213.942807593705,65743.7550353854,75929.6151672513,1.16017938095603,20.5369519170392,1.00955061926013,0.486936231361219,,2024-11-12 00:00:00,2021,2021,Nov,Nov
2024-08-01,2024-08-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,376115.07137566496,382029.455383521,232.491116546936,237.636283059557,42573.1213253998,108342.364485711,2.5480300491676,38.1950588249408,0.9937608900076688,0.2825187437258679,,2024-11-12 00:00:00,2024,2024,Aug,Aug
2012-09-01,2012-09-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,158645.185727753,162693.070991669,133.360839201779,138.650425636407,48430.8872752866,220003.161566474,4.482222707817369,78.828804055135,0.965940364472322,0.193255316442627,,2024-11-12 00:00:00,2012,2012,Sep,Sep
2017-07-01,2017-07-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,235422.96678398,246431.298969116,199.916850841622,209.16332481996696,61039.1375696711,162518.653553756,2.71407096860335,39.5887129149186,0.9812429458984068,0.22728127675953,,2024-11-12 00:00:00,2017,2017,Jul,Jul
2016-11-01,2016-11-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,264141.483211913,276851.640112246,133.242266989404,137.349488798304,408233.632175715,1281755.60172442,3.29051417813609,50.0798313738609,0.9816917312210028,0.23379409061955,,2024-11-12 00:00:00,2016,2016,Nov,Nov
2014-01-01,2014-01-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,186685.0,199022.0,121.0,127.0,25359.0,119367.0,4.706933497001812,61.0,0.9737173389019764,0.195886767491249,,2024-11-12 14:08:32,2014,2014,Jan,Jan
2017-07-01,2017-07-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,237979.0,244501.0,201.0,209.0,65874.0,172213.0,2.614272763424236,34.0,0.985143662708574,0.2540713004834038,,2024-11-12 14:08:32,2017,2017,Jul,Jul
2019-09-01,2019-09-30,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,291849.0,305274.0,158.0,166.0,519899.0,1620530.0,3.1170092321008096,42.0,0.9828290893427016,0.2272564461674969,,2024-11-12 14:08:32,2019,2019,Sep,Sep
2023-08-01,2023-08-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,345094.0,351363.0,302.0,311.0,53681.0,127664.0,2.378208014682319,34.0,0.9940692296771054,0.3224524627589685,,2024-11-12 14:08:32,2023,2023,Aug,Aug
2016-09-01,2016-09-30,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,259176.0,276232.0,132.0,139.0,423009.0,1436401.0,3.3956722372271035,48.0,0.9801838068055628,0.2281386948404169,,2024-11-12 14:08:32,2016,2016,Sep,Sep
2012-04-01,2012-04-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,148398.0,161936.0,128.0,140.0,48577.0,261581.0,5.38479134129372,87.0,0.9594047863904198,0.163270161699253,,2024-11-12 14:08:32,2012,2012,Apr,Apr
2023-03-01,2023-03-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,331628.0,357894.0,291.0,314.0,51709.0,119913.0,2.318968328440582,40.0,0.9870961805500608,0.2588916075249743,,2024-11-12 14:08:32,2023,2023,Mar,Mar
2023-03-01,2023-03-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,400630.0,427209.0,221.0,233.0,442220.0,904951.0,2.046378868708381,44.0,0.9889113227121225,0.2836784455644921,,2024-11-12 14:08:32,2023,2023,Mar,Mar
2012-06-01,2012-06-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,181203.303779554,192228.601574866,100.256348254926,105.627838700179,396154.334123179,2054074.99289548,5.230923129625849,78.8108770685384,0.9637478336243828,0.183462653020319,,2024-11-12 00:00:00,2012,2012,Jun,Jun
2014-10-01,2014-10-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,207191.960765984,213380.8986298,131.323875679427,134.210857414148,37736.1856300035,138541.729822663,3.7440374209229295,50.9325032177303,0.9780328704148448,0.203587677449241,,2024-11-12 00:00:00,2014,2014,Oct,Oct
2018-03-01,2018-03-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,243465.75746879296,256331.962350707,209.03548441439096,218.330305484946,60794.0579697425,157603.070560743,2.6171651941876,34.1140595032086,0.984298179306837,0.233362543159698,,2024-11-12 00:00:00,2018,2018,Mar,Mar
2015-05-01,2015-05-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,201474.553335643,211472.57006828496,172.187325189251,180.319438113343,56529.7490705183,214527.999708334,3.82441023154196,53.3359213539923,0.972277258256208,0.1751666431842839,,2024-11-12 00:00:00,2015,2015,May,May
2024-09-01,2024-09-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,357003.968268611,369214.83678498096,308.467922485271,327.106350441069,42630.0231785633,167718.454966458,3.966440278733709,47.923382442726,0.986208509582614,0.249198284522675,,2024-11-12 00:00:00,2024,2024,Sep,Sep
2014-11-01,2014-11-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,222530.20120716,235562.46180483696,120.341785178903,125.846782342404,452634.390584498,1916601.5091902097,4.40514527900618,61.523100125556496,0.974377809148042,0.191631632693766,,2024-11-12 00:00:00,2014,2014,Nov,Nov
2018-05-01,2018-05-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,288491.648523537,302183.000622657,145.823378643896,151.034635818732,403467.590145942,1197487.82177786,2.96538681710356,43.0011638555678,0.982931414111021,0.257674268380544,,2024-11-12 00:00:00,2018,2018,May,May
2022-06-01,2022-06-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,429255.385434291,432951.803439464,222.98328435871696,220.59731358048296,382186.027191246,765730.716866954,2.04750155546608,24.8432335528302,1.01575628381419,0.467746880505364,,2024-11-12 00:00:00,2022,2022,Jun,Jun
2018-05-01,2018-05-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,299890.0,327818.0,138.0,151.0,12033.0,38086.0,3.1651106459804224,30.0,0.9744457969487,0.2895095255857324,,2024-11-12 14:08:32,2018,2018,May,May
2014-03-01,2014-03-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,185501.0,202040.0,157.0,172.0,47964.0,213899.0,4.459507854749092,64.0,0.9706339496896678,0.1780969012990978,,2024-11-12 14:08:32,2014,2014,Mar,Mar
2016-12-01,2016-12-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,224687.0,227465.0,191.0,191.0,54239.0,151539.0,2.793898328167135,51.0,0.9745220593912464,0.1762420643779873,,2024-11-12 14:08:32,2016,2016,Dec,Dec
2012-04-01,2012-04-30,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,178369.0,199405.0,99.0,108.0,393003.0,2107980.0,5.3637707605142095,81.0,0.9655796740365457,0.1905676924920881,,2024-11-12 14:08:32,2012,2012,Apr,Apr
2023-07-01,2023-07-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,421349.0,424043.0,230.0,232.0,451431.0,1025381.0,2.2714023860028703,30.0,1.001227460362866,0.3813297429289145,,2024-11-12 14:08:32,2023,2023,Jul,Jul
2017-07-01,2017-07-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,282160.0,286597.0,142.0,143.0,456142.0,1363908.0,2.9900931764257463,37.0,0.986890033119208,0.2772388000480216,,2024-11-12 14:08:32,2017,2017,Jul,Jul
2024-02-01,2024-02-29,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,402095.0,487045.0,180.0,206.0,7379.0,28361.0,3.843144381089727,43.0,0.9704915600970394,0.290440197360432,,2024-11-12 14:08:32,2024,2024,Feb,Feb
2022-10-01,2022-10-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,399872.0,400800.0,222.0,222.0,440194.0,1223657.0,2.7798103001486165,35.0,0.9887325187624127,0.2895338886371123,,2024-11-12 14:08:32,2022,2022,Oct,Oct
2020-09-01,2020-09-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,294876.0,303138.0,179.0,184.0,65128.0,106832.0,1.6403323837793704,29.0,0.9958139506999129,0.3381301044414608,,2024-11-12 14:08:32,2020,2020,Sep,Sep
2015-05-01,2015-05-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,247271.0,265614.0,123.0,129.0,418422.0,1584140.0,3.785986563683376,50.0,0.98066829457187,0.2385856047353588,,2024-11-12 14:08:32,2015,2015,May,May
2014-10-01,2014-10-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,205708.0,210510.0,131.0,133.0,38884.0,147853.0,3.8023687422583214,51.0,0.9762351863564204,0.1957172359596084,,2024-11-12 14:08:32,2014,2014,Oct,Oct
2016-05-01,2016-05-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,233673.0,238984.0,145.0,148.0,52023.0,134622.0,2.587746653520505,35.0,0.9867588921137772,0.2582062989654738,,2024-11-12 14:08:32,2016,2016,May,May
2016-03-01,2016-03-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,239323.0,269812.0,129.0,141.0,471249.0,1665876.0,3.5350183443002496,60.0,0.9785964167290692,0.2236359105586242,,2024-11-12 14:08:32,2016,2016,Mar,Mar
2020-10-01,2020-10-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,280361.0,300673.0,240.0,263.0,71030.0,186452.0,2.6249559058753564,37.0,0.9844553169570548,0.2325911315540124,,2024-11-12 14:08:32,2020,2020,Oct,Oct
2020-12-01,2020-12-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,360494.0,377438.0,157.0,167.0,14227.0,29628.0,2.0824166451534487,34.0,0.9785707635194112,0.3174861286877019,,2024-11-12 14:08:32,2020,2020,Dec,Dec
2021-06-01,2021-06-30,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,406709.0,398543.0,202.0,200.0,551303.0,631678.0,1.145790022145782,14.0,1.0296120941500329,0.591617876551591,,2024-11-12 14:08:32,2021,2021,Jun,Jun
2012-02-01,2012-02-29,30,national,11,1400,t,National,U.S.,US,All Residential,-1,172251.470628288,187183.675350187,95.5000857129723,103.401530800289,388747.381291642,2239836.23223655,5.56866299410122,83.03323302228908,0.962561124082094,0.194491625269473,,2024-11-12 00:00:00,2012,2012,Feb,Feb
2015-02-01,2015-02-28,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,195932.088031598,209383.624144842,165.441708476334,177.295839082705,54369.187927790896,209422.851887378,4.23339674275891,57.0903370013819,0.9719009405448668,0.1691851517304079,,2024-11-12 00:00:00,2015,2015,Feb,Feb
2020-01-01,2020-01-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,310332.143511848,323040.957776088,156.445370644573,161.721202093328,420926.611537827,1115095.45219566,2.87030632422327,46.3043731192777,0.985756216434309,0.2401574923358819,,2024-11-12 00:00:00,2020,2020,Jan,Jan
2013-12-01,2013-12-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,185707.03552273096,193462.179432354,158.258723876866,165.543140668821,51003.7358643218,210038.057915031,4.24774915151898,57.9343596211283,0.9731653496133508,0.198338066298426,,2024-11-12 00:00:00,2013,2013,Dec,Dec
2018-06-01,2018-06-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,293154.0,301230.0,156.0,159.0,657473.0,1628365.0,2.4767001908232333,31.0,0.9894796194262095,0.2970330136183152,,2024-11-12 14:08:32,2018,2018,Jun,Jun
2020-09-01,2020-09-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,358233.0,389973.0,154.0,169.0,12134.0,36786.0,3.031521862183804,30.0,0.978295214339962,0.3166779841156963,,2024-11-12 14:08:32,2020,2020,Sep,Sep
2017-09-01,2017-09-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,268794.0,284979.0,147.0,153.0,530329.0,1657065.0,3.1245968689244563,42.0,0.982883837394504,0.2444050630359701,,2024-11-12 14:08:32,2017,2017,Sep,Sep
2019-10-01,2019-10-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,293178.0,299294.0,160.0,163.0,530424.0,1568402.0,2.956884265943601,44.0,0.9818269510592756,0.2210899400187559,,2024-11-12 14:08:32,2019,2019,Oct,Oct
2016-04-01,2016-04-30,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,245129.0,274333.0,133.0,142.0,511625.0,1738936.0,3.398848247752312,49.0,0.9817859986428512,0.2439437119204099,,2024-11-12 14:08:32,2016,2016,Apr,Apr
2017-06-01,2017-06-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,288448.0,287434.0,135.0,136.0,12275.0,41810.0,3.405869307778905,37.0,0.9706125730977898,0.2909817815557336,,2024-11-12 14:08:32,2017,2017,Jun,Jun
2022-05-01,2022-05-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,375755.0,369931.0,234.0,230.0,60379.0,84671.0,1.4023358518388551,16.0,1.0295328087154176,0.5960331954116466,,2024-11-12 14:08:32,2022,2022,May,May
2012-06-01,2012-06-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,193641.0,199706.0,105.0,108.0,484690.0,2157651.0,4.451606707362791,68.0,0.9704607474145984,0.204452371542108,,2024-11-12 14:08:32,2012,2012,Jun,Jun
2021-03-01,2021-03-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,374937.0,408616.0,165.0,178.0,13431.0,27798.0,2.0697067933948388,32.0,0.9857809667114448,0.3463578966441415,,2024-11-12 14:08:32,2021,2021,Mar,Mar
2018-06-01,2018-06-30,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,303768.0,309648.0,151.0,153.0,511003.0,1302663.0,2.549227076241184,33.0,0.9896318155828177,0.2993601718618056,,2024-11-12 14:08:32,2018,2018,Jun,Jun
2019-03-01,2019-03-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,291791.0,329205.0,148.0,158.0,376492.0,1162724.0,3.088304866245525,52.0,0.9809944847264506,0.2163167437471559,,2024-11-12 14:08:32,2019,2019,Mar,Mar
2015-03-01,2015-03-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,198106.0,215281.0,169.0,182.0,53827.0,208043.0,3.864989556072573,58.0,0.9723983461461978,0.1733156480133518,,2024-11-12 14:08:32,2015,2015,Mar,Mar
2024-09-01,2024-09-30,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,428198.0,446879.0,237.0,249.0,399848.0,1256865.0,3.1433561333300744,40.0,0.9907046161233384,0.2844335709150957,,2024-11-12 14:08:32,2024,2024,Sep,Sep
2016-01-01,2016-01-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,228818.0,252495.0,126.0,135.0,339093.0,1595530.0,4.705283552677857,66.0,0.9718524364001092,0.1853900588310039,,2024-11-12 14:08:32,2016,2016,Jan,Jan
2024-04-01,2024-04-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,444711.0,522694.0,196.0,223.0,9562.0,30775.0,3.2183133046659367,34.0,0.9877491547370304,0.354978814254085,,2024-11-12 14:08:32,2024,2024,Apr,Apr
2018-11-01,2018-11-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,251406.0,253063.0,154.0,157.0,45122.0,122602.0,2.717079760497383,40.0,0.9845259575097864,0.2242847226846157,,2024-11-12 14:08:32,2018,2018,Nov,Nov
2021-02-01,2021-02-28,30,national,11,1400,f,National,U.S.,US,All Residential,-1,337895.0,365106.0,185.0,200.0,438112.0,731383.0,1.669394707048398,33.0,0.9977489184952538,0.3641722522814218,,2024-11-12 14:08:32,2021,2021,Feb,Feb
2013-11-01,2013-11-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,180583.0,179775.0,156.0,155.0,44353.0,205825.0,4.640536545469427,59.0,0.9729960996741948,0.1893433362967,,2024-11-12 14:08:32,2013,2013,Nov,Nov
2013-05-01,2013-05-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,209423.0,228852.0,112.0,121.0,528153.0,1908658.0,3.6138319310589457,55.0,0.9794271803837344,0.2483354054469649,,2024-11-12 14:08:32,2013,2013,May,May
2021-04-01,2021-04-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,325709.0,332092.0,198.0,203.0,63957.0,72492.0,1.133450454613553,19.0,1.013892416410778,0.4873400964953484,,2024-11-12 14:08:32,2021,2021,Apr,Apr
2018-06-01,2018-06-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,304323.0,330269.0,140.0,151.0,12121.0,39927.0,3.2940323252978816,31.0,0.9750115664352756,0.3001208711091471,,2024-11-12 14:08:32,2018,2018,Jun,Jun
2018-04-01,2018-04-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,246190.0,264034.0,212.0,225.0,64464.0,160504.0,2.4898107709328623,32.0,0.9873909905310716,0.2593031039726401,,2024-11-12 14:08:32,2018,2018,Apr,Apr
2021-11-01,2021-11-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,404333.0,398767.0,176.0,178.0,14414.0,31607.0,2.192777285976157,29.0,0.9868498024754676,0.3563885965239722,,2024-11-12 14:08:32,2021,2021,Nov,Nov
2017-12-01,2017-12-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,249232.0,241485.0,153.0,149.0,45613.0,96337.0,2.112018403068291,44.0,0.9866672326741276,0.2337993368760449,,2024-11-12 14:08:32,2017,2017,Dec,Dec
2020-04-01,2020-04-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,304103.0,319041.0,161.0,167.0,436404.0,1322279.0,3.0299431850680567,36.0,0.9879564887887284,0.2839082545351439,,2024-11-12 14:08:32,2020,2020,Apr,Apr
2016-07-01,2016-07-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,257120.0,263980.0,138.0,140.0,579241.0,1870509.0,3.2292379627911543,42.0,0.983597219611892,0.2540417193573804,,2024-11-12 14:08:32,2016,2016,Jul,Jul
2014-02-01,2014-02-28,30,national,11,1400,f,National,U.S.,US,All Residential,-1,201291.0,230734.0,111.0,123.0,307824.0,1747409.0,5.676650854318163,78.0,0.9698393976253196,0.1928060803739604,,2024-11-12 14:08:32,2014,2014,Feb,Feb
